drummer,session,id,style,simplified_style,bpm,beat_type,time_signature,midi_filename,audio_filename,duration,split,start,end,times_sampled,possible_samples,oversampling_ratio
drummer3,drummer3/session1,drummer3/session1/2,rock,rock,105,1,4-4,drummer3/session1/2_rock_105_beat_4-4.mid,drummer3/session1/2_rock_105_beat_4-4.wav,7.840482,train,0.27,3.27,1,0.3067469999999999,0.3826295373167109
drummer3,drummer3/session1,drummer3/session1/20,rock,rock,120,1,4-4,drummer3/session1/20_rock_120_beat_4-4.mid,drummer3/session1/20_rock_120_beat_4-4.wav,11.739583,train,1.097,4.0969999999999995,1,0.9565971666666666,0.25554570379544145
drummer3,drummer3/session1,drummer3/session1/21,jazz,jazz,120,1,4-4,drummer3/session1/21_jazz_120_beat_4-4.mid,drummer3/session1/21_jazz_120_beat_4-4.wav,6.909375,train,3.243,6.243,1,0.15156250000000004,0.43419267299864317
drummer3,drummer3/session1,drummer3/session1/22,jazz,jazz,120,1,4-4,drummer3/session1/22_jazz_120_beat_4-4.mid,drummer3/session1/22_jazz_120_beat_4-4.wav,43.742708,train,36.94,39.94,5,2.2904513333333334,0.3429142978527987
drummer3,drummer3/session1,drummer3/session1/23,jazz,jazz,120,1,4-4,drummer3/session1/23_jazz_120_beat_4-4.mid,drummer3/session1/23_jazz_120_beat_4-4.wav,7.96875,train,3.056,6.056,1,0.328125,0.3764705882352941
drummer3,drummer3/session1,drummer3/session1/24,rock,rock,120,1,4-4,drummer3/session1/24_rock_120_beat_4-4.mid,drummer3/session1/24_rock_120_beat_4-4.wav,15.989583,train,1.141,4.141,1,-1.0,0.18762215374847488
drummer3,drummer3/session1,drummer3/session1/25,rock,rock,120,1,4-4,drummer3/session1/25_rock_120_beat_4-4.mid,drummer3/session1/25_rock_120_beat_4-4.wav,3.247917,train,0.125,3.125,1,-0.45868049999999994,0.9236689238056267
drummer3,drummer3/session1,drummer3/session1/29,rock,rock,120,1,4-4,drummer3/session1/29_rock_120_beat_4-4.mid,drummer3/session1/29_rock_120_beat_4-4.wav,3.03125,train,0.007,3.007,1,-0.49479166666666663,0.9896907216494846
drummer3,drummer3/session1,drummer3/session1/3,rock,rock,105,1,4-4,drummer3/session1/3_rock_105_beat_4-4.mid,drummer3/session1/3_rock_105_beat_4-4.wav,27.802402,train,14.483,17.483,2,2.633733666666667,0.2158086916375067
drummer3,drummer3/session1,drummer3/session1/31,jazz,jazz,120,1,4-4,drummer3/session1/31_jazz_120_beat_4-4.mid,drummer3/session1/31_jazz_120_beat_4-4.wav,4.004167,train,0.735,3.735,1,-0.33263883333333333,0.7492195005852653
drummer3,drummer3/session1,drummer3/session1/32,jazz,jazz,120,1,4-4,drummer3/session1/32_jazz_120_beat_4-4.mid,drummer3/session1/32_jazz_120_beat_4-4.wav,9.984375,test,1.132,4.132,1,0.6640625,0.3004694835680751
drummer3,drummer3/session1,drummer3/session1/33,jazz,jazz,120,1,4-4,drummer3/session1/33_jazz_120_beat_4-4.mid,drummer3/session1/33_jazz_120_beat_4-4.wav,8.051042,train,0.633,3.633,1,0.3418403333333335,0.37262257481702366
drummer3,drummer3/session1,drummer3/session1/35,rock,rock,120,1,4-4,drummer3/session1/35_rock_120_beat_4-4.mid,drummer3/session1/35_rock_120_beat_4-4.wav,43.977083,train,4.274,7.274,1,6.329513833333333,0.06821734856766193
drummer3,drummer3/session1,drummer3/session1/39,jazz,jazz,120,1,4-4,drummer3/session1/39_jazz_120_beat_4-4.mid,drummer3/session1/39_jazz_120_beat_4-4.wav,7.980208,validation,4.699,7.699,1,0.3300346666666667,0.3759300509460405
drummer3,drummer3/session1,drummer3/session1/4,rock,rock,105,1,4-4,drummer3/session1/4_rock_105_beat_4-4.mid,drummer3/session1/4_rock_105_beat_4-4.wav,25.12859,train,12.429,15.429,1,3.1880983333333335,0.11938592654820665
drummer3,drummer3/session1,drummer3/session1/44,rock,rock,120,1,4-4,drummer3/session1/44_rock_120_beat_4-4.mid,drummer3/session1/44_rock_120_beat_4-4.wav,3.986458,train,0.981,3.981,1,-0.3355903333333333,0.7525477504090098
drummer3,drummer3/session1,drummer3/session1/45,rock,rock,120,1,4-4,drummer3/session1/45_rock_120_beat_4-4.mid,drummer3/session1/45_rock_120_beat_4-4.wav,4.05625,train,0.667,3.667,1,-0.32395833333333324,0.7395993836671803
drummer3,drummer3/session1,drummer3/session1/48,rock,rock,120,1,4-4,drummer3/session1/48_rock_120_beat_4-4.mid,drummer3/session1/48_rock_120_beat_4-4.wav,3.904167,train,0.538,3.5380000000000003,1,-0.34930549999999994,0.7684097529639485
drummer3,drummer3/session1,drummer3/session1/49,rock,rock,120,1,4-4,drummer3/session1/49_rock_120_beat_4-4.mid,drummer3/session1/49_rock_120_beat_4-4.wav,3.979167,train,0.548,3.548,1,-0.3368055,0.7539266384145225
drummer3,drummer3/session1,drummer3/session1/5,rock,rock,105,1,4-4,drummer3/session1/5_rock_105_beat_4-4.mid,drummer3/session1/5_rock_105_beat_4-4.wav,20.513111,train,9.532,12.532,1,2.418851833333333,0.14624792894651623
drummer3,drummer3/session1,drummer3/session1/50,rock,rock,120,1,4-4,drummer3/session1/50_rock_120_beat_4-4.mid,drummer3/session1/50_rock_120_beat_4-4.wav,3.865625,train,0.272,3.2720000000000002,1,-0.35572916666666665,0.7760711398544866
drummer3,drummer3/session1,drummer3/session1/6,rock,rock,105,1,4-4,drummer3/session1/6_rock_105_beat_4-4.mid,drummer3/session1/6_rock_105_beat_4-4.wav,10.152389,train,0.879,3.879,1,0.6920648333333332,0.2954969515056998
drummer3,drummer3/session1,drummer3/session1/7,rock,rock,105,1,4-4,drummer3/session1/7_rock_105_beat_4-4.mid,drummer3/session1/7_rock_105_beat_4-4.wav,34.313121,validation,0.906,3.906,1,-1.0,0.08743011164737827
drummer3,drummer3/session1,drummer3/session1/8,jazz,jazz,105,1,4-4,drummer3/session1/8_jazz_105_beat_4-4.mid,drummer3/session1/8_jazz_105_beat_4-4.wav,74.097675,train,4.371,7.371,5,7.349612499999999,0.20243550151877238
drummer3,drummer3/session1,drummer3/session1/9,rock,rock,105,1,4-4,drummer3/session1/9_rock_105_beat_4-4.mid,drummer3/session1/9_rock_105_beat_4-4.wav,84.56673,train,51.823,54.823,1,13.094455000000002,0.035474943869770056
drummer3,drummer3/session2,drummer3/session2/1,rock,rock,100,1,4-4,drummer3/session2/1_rock_100_beat_4-4.mid,drummer3/session2/1_rock_100_beat_4-4.wav,28.74875,train,16.09,19.09,1,3.791458333333334,0.10435236314622374
drummer3,drummer3/session2,drummer3/session2/10,rock,rock,100,1,4-4,drummer3/session2/10_rock_100_beat_4-4.mid,drummer3/session2/10_rock_100_beat_4-4.wav,21.07125,test,11.202,14.202,1,2.511875,0.1423740879159993
drummer3,drummer3/session2,drummer3/session2/11,rock,rock,100,1,4-4,drummer3/session2/11_rock_100_beat_4-4.mid,drummer3/session2/11_rock_100_beat_4-4.wav,9.4025,test,1.346,4.346,1,0.5670833333333334,0.3190640787024728
drummer3,drummer3/session2,drummer3/session2/12,rock,rock,100,1,4-4,drummer3/session2/12_rock_100_beat_4-4.mid,drummer3/session2/12_rock_100_beat_4-4.wav,6.975,train,0.826,3.826,1,0.16249999999999987,0.43010752688172044
drummer3,drummer3/session2,drummer3/session2/13,rock,rock,100,1,4-4,drummer3/session2/13_rock_100_beat_4-4.mid,drummer3/session2/13_rock_100_beat_4-4.wav,18.9725,train,3.036,6.036,1,2.1620833333333334,0.15812359994729214
drummer3,drummer3/session2,drummer3/session2/14,rock,rock,100,1,4-4,drummer3/session2/14_rock_100_beat_4-4.mid,drummer3/session2/14_rock_100_beat_4-4.wav,3.69375,train,0.129,3.129,1,-0.384375,0.8121827411167513
drummer3,drummer3/session2,drummer3/session2/15,rock,rock,100,1,4-4,drummer3/session2/15_rock_100_beat_4-4.mid,drummer3/session2/15_rock_100_beat_4-4.wav,14.2075,train,3.515,6.515000000000001,1,1.3679166666666664,0.21115607953545662
drummer3,drummer3/session2,drummer3/session2/16,rock,rock,100,1,4-4,drummer3/session2/16_rock_100_beat_4-4.mid,drummer3/session2/16_rock_100_beat_4-4.wav,62.1875,train,43.361,46.361,1,9.364583333333334,0.04824120603015075
drummer3,drummer3/session2,drummer3/session2/17,rock,rock,100,1,4-4,drummer3/session2/17_rock_100_beat_4-4.mid,drummer3/session2/17_rock_100_beat_4-4.wav,16.8525,train,8.787,11.787,2,0.8087499999999999,0.3560302625723187
drummer3,drummer3/session2,drummer3/session2/18,rock,rock,100,1,4-4,drummer3/session2/18_rock_100_beat_4-4.mid,drummer3/session2/18_rock_100_beat_4-4.wav,4.78375,train,1.489,4.489,1,-0.20270833333333327,0.6271230729030571
drummer3,drummer3/session2,drummer3/session2/2,rock,rock,100,1,4-4,drummer3/session2/2_rock_100_beat_4-4.mid,drummer3/session2/2_rock_100_beat_4-4.wav,21.09875,train,14.584,17.584,1,2.516458333333333,0.14218851827714912
drummer3,drummer3/session2,drummer3/session2/20,rock,rock,92,1,4-4,drummer3/session2/20_rock_92_beat_4-4.mid,drummer3/session2/20_rock_92_beat_4-4.wav,36.399461,train,7.257,10.257,1,5.066576833333333,0.08241880284985538
drummer3,drummer3/session2,drummer3/session2/21,rock,rock,92,1,4-4,drummer3/session2/21_rock_92_beat_4-4.mid,drummer3/session2/21_rock_92_beat_4-4.wav,10.320654,train,4.292,7.292,1,0.7201089999999999,0.2906792534659141
drummer3,drummer3/session2,drummer3/session2/22,rock,rock,92,1,4-4,drummer3/session2/22_rock_92_beat_4-4.mid,drummer3/session2/22_rock_92_beat_4-4.wav,26.168482,train,10.396,13.396,1,3.3614136666666665,0.11464172816749553
drummer3,drummer3/session2,drummer3/session2/23,rock,rock,92,1,4-4,drummer3/session2/23_rock_92_beat_4-4.mid,drummer3/session2/23_rock_92_beat_4-4.wav,5.100544,train,0.879,3.879,1,-0.14990933333333334,0.5881725557117045
drummer3,drummer3/session2,drummer3/session2/24,rock,rock,92,1,4-4,drummer3/session2/24_rock_92_beat_4-4.mid,drummer3/session2/24_rock_92_beat_4-4.wav,34.002722,train,21.796,24.796,1,4.667120333333333,0.0882282306692976
drummer3,drummer3/session2,drummer3/session2/25,hiphop,hiphop,92,1,4-4,drummer3/session2/25_hiphop_92_beat_4-4.mid,drummer3/session2/25_hiphop_92_beat_4-4.wav,39.133157,validation,31.883,34.882999999999996,6,0.5221928333333326,0.4599680010483182
drummer3,drummer3/session2,drummer3/session2/26,hiphop,hiphop,92,1,4-4,drummer3/session2/26_hiphop_92_beat_4-4.mid,drummer3/session2/26_hiphop_92_beat_4-4.wav,59.974193,train,9.137,12.137,9,0.9956988333333339,0.4501936357859788
drummer3,drummer3/session2,drummer3/session2/27,jazz,jazz,92,1,4-4,drummer3/session2/27_jazz_92_beat_4-4.mid,drummer3/session2/27_jazz_92_beat_4-4.wav,5.119566,train,0.843,3.843,1,-0.14673900000000006,0.5859871715688401
drummer3,drummer3/session2,drummer3/session2/28,rock,rock,92,1,4-4,drummer3/session2/28_rock_92_beat_4-4.mid,drummer3/session2/28_rock_92_beat_4-4.wav,12.089676,train,6.841,9.841000000000001,1,1.0149460000000001,0.24814560787236978
drummer3,drummer3/session2,drummer3/session2/29,rock,rock,92,1,4-4,drummer3/session2/29_rock_92_beat_4-4.mid,drummer3/session2/29_rock_92_beat_4-4.wav,14.701089,train,4.174,7.174,1,1.4501814999999998,0.20406651507245485
drummer3,drummer3/session2,drummer3/session2/3,rock,rock,100,1,4-4,drummer3/session2/3_rock_100_beat_4-4.mid,drummer3/session2/3_rock_100_beat_4-4.wav,11.81,train,6.049,9.049,1,0.9683333333333335,0.2540220152413209
drummer3,drummer3/session2,drummer3/session2/30,rock,rock,92,1,4-4,drummer3/session2/30_rock_92_beat_4-4.mid,drummer3/session2/30_rock_92_beat_4-4.wav,9.203806,train,0.74,3.74,1,0.5339676666666666,0.32595211155037385
drummer3,drummer3/session2,drummer3/session2/31,hiphop,hiphop,92,1,4-4,drummer3/session2/31_hiphop_92_beat_4-4.mid,drummer3/session2/31_hiphop_92_beat_4-4.wav,12.975545,train,6.731,9.731,2,0.16259083333333324,0.46240832273326476
drummer3,drummer3/session2,drummer3/session2/32,hiphop,hiphop,92,1,4-4,drummer3/session2/32_hiphop_92_beat_4-4.mid,drummer3/session2/32_hiphop_92_beat_4-4.wav,10.37636,train,5.701,8.701,1,0.7293933333333333,0.28911872756920537
drummer3,drummer3/session2,drummer3/session2/33,hiphop,hiphop,92,1,4-4,drummer3/session2/33_hiphop_92_beat_4-4.mid,drummer3/session2/33_hiphop_92_beat_4-4.wav,5.161685,train,1.626,4.6259999999999994,1,-0.13971916666666662,0.5812055559376443
drummer3,drummer3/session2,drummer3/session2/34,rock,rock,92,1,4-4,drummer3/session2/34_rock_92_beat_4-4.mid,drummer3/session2/34_rock_92_beat_4-4.wav,9.222827,train,2.609,5.609,1,0.5371378333333334,0.3252798735138369
drummer3,drummer3/session2,drummer3/session2/35,rock,rock,92,1,4-4,drummer3/session2/35_rock_92_beat_4-4.mid,drummer3/session2/35_rock_92_beat_4-4.wav,10.18886,test,7.019,10.019,1,0.6981433333333333,0.294439220874563
drummer3,drummer3/session2,drummer3/session2/36,rock,rock,92,1,4-4,drummer3/session2/36_rock_92_beat_4-4.mid,drummer3/session2/36_rock_92_beat_4-4.wav,5.144022,train,0.459,3.459,1,-0.1426630000000001,0.5832012382528691
drummer3,drummer3/session2,drummer3/session2/37,rock,rock,92,1,4-4,drummer3/session2/37_rock_92_beat_4-4.mid,drummer3/session2/37_rock_92_beat_4-4.wav,26.225547,train,10.791,13.791,1,3.3709245,0.11439227559295523
drummer3,drummer3/session2,drummer3/session2/38,rock,rock,92,1,4-4,drummer3/session2/38_rock_92_beat_4-4.mid,drummer3/session2/38_rock_92_beat_4-4.wav,9.883153,train,3.417,6.417,1,0.6471921666666667,0.3035468539240463
drummer3,drummer3/session2,drummer3/session2/4,rock,rock,100,1,4-4,drummer3/session2/4_rock_100_beat_4-4.mid,drummer3/session2/4_rock_100_beat_4-4.wav,9.73,train,5.423,8.423,1,0.6216666666666668,0.3083247687564234
drummer3,drummer3/session2,drummer3/session2/40,hiphop,hiphop,110,1,4-4,drummer3/session2/40_hiphop_110_beat_4-4.mid,drummer3/session2/40_hiphop_110_beat_4-4.wav,17.288651,train,6.166,9.166,2,0.8814418333333336,0.34704847706162845
drummer3,drummer3/session2,drummer3/session2/41,hiphop,hiphop,110,1,4-4,drummer3/session2/41_hiphop_110_beat_4-4.mid,drummer3/session2/41_hiphop_110_beat_4-4.wav,4.361367,train,0.014,3.014,1,-0.2731054999999999,0.6878577290101933
drummer3,drummer3/session2,drummer3/session2/42,rock,rock,110,1,4-4,drummer3/session2/42_rock_110_beat_4-4.mid,drummer3/session2/42_rock_110_beat_4-4.wav,19.57388,train,5.635,8.635,1,2.262313333333333,0.15326547419315947
drummer3,drummer3/session2,drummer3/session2/43,rock,rock,110,1,4-4,drummer3/session2/43_rock_110_beat_4-4.mid,drummer3/session2/43_rock_110_beat_4-4.wav,43.710264,train,39.618,42.618,1,6.285044,0.06863376528679854
drummer3,drummer3/session2,drummer3/session2/47,rock,rock,110,1,4-4,drummer3/session2/47_rock_110_beat_4-4.mid,drummer3/session2/47_rock_110_beat_4-4.wav,8.665916,train,5.315,8.315000000000001,1,0.4443193333333333,0.34618383099951583
drummer3,drummer3/session2,drummer3/session2/48,rock,rock,110,1,4-4,drummer3/session2/48_rock_110_beat_4-4.mid,drummer3/session2/48_rock_110_beat_4-4.wav,8.255689,train,1.344,4.344,1,0.37594816666666664,0.36338578161071716
drummer3,drummer3/session2,drummer3/session2/5,rock,rock,100,1,4-4,drummer3/session2/5_rock_100_beat_4-4.mid,drummer3/session2/5_rock_100_beat_4-4.wav,40.31,validation,27.351,30.351,1,5.718333333333334,0.07442322004465393
drummer3,drummer3/session2,drummer3/session2/6,rock,rock,100,1,4-4,drummer3/session2/6_rock_100_beat_4-4.mid,drummer3/session2/6_rock_100_beat_4-4.wav,21.7025,train,4.21,7.21,1,2.6170833333333334,0.1382329224743693
drummer3,drummer3/session2,drummer3/session2/7,rock,rock,100,1,4-4,drummer3/session2/7_rock_100_beat_4-4.mid,drummer3/session2/7_rock_100_beat_4-4.wav,18.7075,train,15.225,18.225,1,2.1179166666666664,0.16036349057864493
drummer3,drummer3/session2,drummer3/session2/8,rock,rock,100,1,4-4,drummer3/session2/8_rock_100_beat_4-4.mid,drummer3/session2/8_rock_100_beat_4-4.wav,4.79875,train,1.487,4.487,1,-0.20020833333333332,0.6251628028132326
drummer3,drummer3/session2,drummer3/session2/9,rock,rock,100,1,4-4,drummer3/session2/9_rock_100_beat_4-4.mid,drummer3/session2/9_rock_100_beat_4-4.wav,9.38,train,5.4,8.4,1,0.5633333333333335,0.3198294243070362
drummer4,drummer4/session1,drummer4/session1/1,rock,rock,87,1,4-4,drummer4/session1/1_rock_87_beat_4-4.mid,drummer4/session1/1_rock_87_beat_4-4.wav,57.659468,train,3.69,6.6899999999999995,1,8.609911333333333,0.05202961636760159
drummer4,drummer4/session1,drummer4/session1/2,jazz,jazz,158,1,4-4,drummer4/session1/2_jazz_158_beat_4-4.mid,drummer4/session1/2_jazz_158_beat_4-4.wav,49.817268,validation,41.331,44.331,5,3.3028779999999998,0.3011004136156162
drummer4,drummer4/session1,drummer4/session1/3,jazz/klezmer,jazz,152,1,4-4,drummer4/session1/3_jazz-klezmer_152_beat_4-4.mid,drummer4/session1/3_jazz-klezmer_152_beat_4-4.wav,37.59541,train,6.053,9.053,5,1.2659016666666671,0.39898487607928734
drummer4,drummer4/session1,drummer4/session1/4,latin/brazilian,latin,92,1,4-4,drummer4/session1/4_latin-brazilian_92_beat_4-4.mid,drummer4/session1/4_latin-brazilian_92_beat_4-4.wav,23.46196,train,17.624,20.624,3,0.9103266666666667,0.38359966516011446
drummer4,drummer4/session1,drummer4/session1/5,latin/brazilian,latin,184,1,4-4,drummer4/session1/5_latin-brazilian_184_beat_4-4.mid,drummer4/session1/5_latin-brazilian_184_beat_4-4.wav,38.564543,validation,10.934,13.934,3,3.427423833333333,0.2333749942272102
drummer4,drummer4/session1,drummer4/session1/6,blues/shuffle,rock,134,1,4-4,drummer4/session1/6_blues-shuffle_134_beat_4-4.mid,drummer4/session1/6_blues-shuffle_134_beat_4-4.wav,7.11287,train,3.769,6.769,1,0.1854783333333334,0.42177067765894777
drummer4,drummer4/session1,drummer4/session1/7,blues/shuffle,rock,134,1,4-4,drummer4/session1/7_blues-shuffle_134_beat_4-4.mid,drummer4/session1/7_blues-shuffle_134_beat_4-4.wav,3.564364,train,0.279,3.279,1,-0.4059393333333333,0.8416648804667537
drummer4,drummer4/session1,drummer4/session1/8,blues/shuffle,rock,112,1,4-4,drummer4/session1/8_blues-shuffle_112_beat_4-4.mid,drummer4/session1/8_blues-shuffle_112_beat_4-4.wav,8.621647,train,2.04,5.04,1,0.4369411666666665,0.3479613581952497
drummer4,drummer4/session1,drummer4/session1/9,latin/merengue,latin,158,1,4-4,drummer4/session1/9_latin-merengue_158_beat_4-4.mid,drummer4/session1/9_latin-merengue_158_beat_4-4.wav,18.304597,train,7.136,10.136,3,0.050766166666667,0.49167976765617943
drummer5,drummer5/eval_session,drummer5/eval_session/1,funk/groove1,funk,138,1,4-4,drummer5/eval_session/1_funk-groove1_138_beat_4-4.mid,drummer5/eval_session/1_funk-groove1_138_beat_4-4.wav,27.848757,test,10.781,13.781,3,1.6414594999999998,0.32317420845749056
drummer5,drummer5/eval_session,drummer5/eval_session/10,soul/groove10,funk,102,1,4-4,drummer5/eval_session/10_soul-groove10_102_beat_4-4.mid,drummer5/eval_session/10_soul-groove10_102_beat_4-4.wav,37.624981,test,17.033,20.033,3,3.2708301666666664,0.2392027786007387
drummer5,drummer5/eval_session,drummer5/eval_session/2,funk/groove2,funk,105,1,4-4,drummer5/eval_session/2_funk-groove2_105_beat_4-4.mid,drummer5/eval_session/2_funk-groove2_105_beat_4-4.wav,36.564313,test,10.953,13.953,3,3.0940521666666667,0.24614164089449733
drummer5,drummer5/eval_session,drummer5/eval_session/3,soul/groove3,funk,86,1,4-4,drummer5/eval_session/3_soul-groove3_86_beat_4-4.mid,drummer5/eval_session/3_soul-groove3_86_beat_4-4.wav,44.62352,test,1.552,4.552,1,-1.0,0.06722912042797162
drummer5,drummer5/eval_session,drummer5/eval_session/4,soul/groove4,funk,80,1,4-4,drummer5/eval_session/4_soul-groove4_80_beat_4-4.mid,drummer5/eval_session/4_soul-groove4_80_beat_4-4.wav,47.945312,test,5.465,8.465,2,5.990885333333334,0.12514257911180138
drummer5,drummer5/eval_session,drummer5/eval_session/5,funk/groove5,funk,84,1,4-4,drummer5/eval_session/5_funk-groove5_84_beat_4-4.mid,drummer5/eval_session/5_funk-groove5_84_beat_4-4.wav,45.645852,test,15.498,18.497999999999998,3,4.607641999999999,0.19717016126678938
drummer5,drummer5/eval_session,drummer5/eval_session/6,hiphop/groove6,hiphop,87,1,4-4,drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.mid,drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.wav,44.081886,test,26.156,29.156,7,0.34698099999999954,0.4763861509918156
drummer5,drummer5/eval_session,drummer5/eval_session/7,pop/groove7,pop,138,1,4-4,drummer5/eval_session/7_pop-groove7_138_beat_4-4.mid,drummer5/eval_session/7_pop-groove7_138_beat_4-4.wav,27.8243,test,4.485,7.485,4,0.6373833333333332,0.43127769611454736
drummer5,drummer5/eval_session,drummer5/eval_session/8,rock/groove8,rock,65,1,4-4,drummer5/eval_session/8_rock-groove8_65_beat_4-4.mid,drummer5/eval_session/8_rock-groove8_65_beat_4-4.wav,58.482697,test,39.121,42.121,1,8.747116166666666,0.05129722386093104
